dataset,shift,estimator,scorer,type,accuracy-mean,accuracy-std,accuracy-identity,balanced_accuracy-mean,balanced_accuracy-std,balanced_accuracy-identity,f1_score-mean,f1_score-std,f1_score-identity,roc_auc_score-mean,roc_auc_score-std,roc_auc_score-identity,params
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9863333333333333,0.006644929841058789,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.975, 0.9791666666666666, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863333333333334,0.0066449298410587694,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666666, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863327545773792,0.006645228520560543,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791663049705724, 0.9749982637683172, 0.9791634109496276, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9874997829823436, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9863333333333334,0.006644929841058728,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9858333333333333,0.00669697969513403,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9791666666666666, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858333333333335,0.006696979695134009,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858327111581717,0.0066972048223630535,"[0.9916660879227724, 0.9833333333333332, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9791634109496276, 0.9874997829823436, 0.975, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9858333333333335,0.006696979695134007,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.5_maxdepth6']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.007124065890684547,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856666666666666,0.0071240658906845345,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856659547619276,0.0071243053268247435,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9856666666666668,0.007124065890684493,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth10']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.985,0.007013545096084821,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.985,0.007013545096084796,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",0.9849992591571619,0.007013721400479706,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833321758455448, 0.9958332609941144]",0.985,0.007013545096084749,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth20']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9863333333333333,0.006644929841058789,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.975, 0.9791666666666666, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863333333333334,0.0066449298410587694,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666666, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863327545773792,0.006645228520560543,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791663049705724, 0.9749982637683172, 0.9791634109496276, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9874997829823436, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9863333333333334,0.006644929841058728,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9858333333333333,0.00669697969513403,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9791666666666666, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858333333333335,0.006696979695134009,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858327111581717,0.0066972048223630535,"[0.9916660879227724, 0.9833333333333332, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9791634109496276, 0.9874997829823436, 0.975, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9858333333333335,0.006696979695134007,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.65_maxdepth6']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9856666666666666,0.007124065890684547,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856666666666666,0.0071240658906845345,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9856659547619276,0.0071243053268247435,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9856666666666668,0.007124065890684493,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth10']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.985,0.007013545096084821,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9958333333333332]",0.985,0.007013545096084796,"[0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666666, 0.9708333333333332, 0.9916666666666668, 0.9916666666666668, 0.9791666666666666, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",0.9849992591571619,0.007013721400479706,"[0.9958332609941144, 0.9791663049705724, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9833287024173384, 0.9791663049705724, 0.9708328269588014, 0.9916660879227724, 0.9916660879227724, 0.9791663049705724, 0.9874997829823436, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9833321758455448, 0.9958332609941144]",0.985,0.007013545096084749,"[0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9916666666666666, 0.9916666666666666, 0.9791666666666669, 0.9875, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth20']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9863333333333333,0.006644929841058789,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.975, 0.9791666666666666, 0.9833333333333332, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863333333333334,0.0066449298410587694,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666666, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666666, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9863327545773792,0.006645228520560543,"[0.9958332609941144, 0.9874997829823436, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791663049705724, 0.9749982637683172, 0.9791634109496276, 0.9833321758455448, 0.9708328269588014, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9874997829823436, 0.9791663049705724, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9863333333333334,0.006644929841058728,"[0.9958333333333332, 0.9875, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.975, 0.9791666666666669, 0.9833333333333334, 0.9708333333333332, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9875, 0.9791666666666669, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth3']}
Simulated,subspace,NO_DA_SOURCE_ONLY_BASE_ESTIM,supervised,Unknown,0.9858333333333333,0.00669697969513403,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333332, 0.9791666666666666, 0.9708333333333332, 0.9791666666666666, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333332, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858333333333335,0.006696979695134009,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666668, 0.9958333333333332, 0.9791666666666666, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",0.9858327111581717,0.0066972048223630535,"[0.9916660879227724, 0.9833333333333332, 0.9916666666666668, 0.9874980465697764, 0.9833321758455448, 0.9791634109496276, 0.9708328269588014, 0.9791634109496276, 0.9874997829823436, 0.975, 0.9916660879227724, 0.9958332609941144, 0.9791663049705724, 0.9916660879227724, 0.9833333333333332, 0.9833321758455448, 0.975, 0.9833333333333332, 0.9916660879227724, 0.9874997829823436, 0.9916666666666668, 0.9916660879227724, 0.9874997829823436, 0.9874997829823436, 0.9958332609941144]",0.9858333333333335,0.006696979695134007,"[0.9916666666666668, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9833333333333334, 0.9791666666666669, 0.9708333333333332, 0.9791666666666669, 0.9875, 0.975, 0.9916666666666666, 0.9958333333333332, 0.9791666666666669, 0.9916666666666668, 0.9833333333333332, 0.9833333333333334, 0.975, 0.9833333333333332, 0.9916666666666668, 0.9875, 0.9916666666666668, 0.9916666666666668, 0.9875, 0.9875, 0.9958333333333332]",{'finalestimator__estimator_name': ['XGB_subsample0.8_colsample0.8_maxdepth6']}
